transaction_id,amount,transaction_hour,transactions_last_24h,account_age_days,device_changes_7d,location_changes_7d,is_fraud
TXN009003,83.42,13,2,325,0,0,0
TXN009004,10.47,15,1,68,0,0,0
TXN009005,47.84,16,0,348,0,0,0
TXN009006,20.44,14,4,207,0,0,0
TXN009007,45.96,11,4,1029,0,2,0
TXN009008,125.59,20,5,395,0,1,0
TXN009009,70.77,7,2,361,0,1,0
TXN009010,144.88,13,3,407,2,0,0
TXN009011,73.0,18,2,154,1,1,0
TXN009012,18.11,6,4,270,0,0,0
TXN009013,6.41,17,3,446,0,0,0
TXN009014,61.96,19,3,633,0,0,0
TXN009015,45.52,16,4,651,0,1,0
TXN009016,23.8,0,3,531,0,2,1
TXN009017,12.86,9,2,871,0,0,0
TXN009018,29.24,11,2,334,3,0,1
TXN009019,46.28,10,4,438,0,1,0
TXN009020,96.16,22,3,327,0,0,0
TXN009021,64.09,16,5,485,0,0,0
TXN009022,214.19,11,3,571,0,2,0
TXN009023,22.64,21,1,120,0,2,0
TXN009024,115.46,17,5,219,1,0,0
TXN009025,56.84,10,1,421,0,0,0
TXN009026,98.54,12,4,163,0,0,0
TXN009027,37.67,9,3,161,0,0,0
TXN009028,135.77,22,1,201,0,1,0
TXN009029,70.17,14,2,113,0,1,0
TXN009030,30.65,20,1,130,0,0,0
TXN009031,54.04,11,0,159,0,0,0
TXN009032,44.54,19,1,159,1,0,0
TXN009033,82.75,5,1,117,0,0,1
TXN009034,20.03,23,3,458,0,2,0
TXN009035,53.25,20,1,389,0,1,0
TXN009036,76.4,12,4,709,0,0,0
TXN009037,56.15,18,6,221,1,0,0
TXN009038,171.55,17,3,122,0,0,0
TXN009039,105.42,20,3,167,0,1,0
TXN009040,54.25,11,3,690,0,3,1
TXN009041,65.64,13,3,687,0,1,0
TXN009042,70.2,19,4,482,0,0,0
TXN009043,76.92,18,5,171,0,1,0
TXN009044,11.57,12,6,229,0,1,0
TXN009045,42.25,19,8,394,1,1,1
TXN009046,15.46,4,7,290,0,0,0
TXN009047,161.83,18,2,474,1,0,0
TXN009048,51.85,9,2,703,1,0,0
TXN009049,46.32,10,4,527,1,1,0
TXN009050,117.01,13,3,292,0,1,0
TXN009051,78.18,13,2,990,0,0,0
TXN009052,20.92,14,2,749,1,1,0
TXN009053,51.4,14,2,26,0,1,0
TXN009054,41.06,11,3,124,1,0,0
TXN009055,12.39,9,6,169,1,0,0
TXN009056,30.36,18,3,273,0,1,0
TXN009057,46.71,12,4,677,0,1,0
TXN009058,49.52,13,2,165,0,1,0
TXN009059,15.49,16,1,252,0,1,0
TXN009060,145.32,20,4,445,0,0,0
TXN009061,50.06,17,1,269,1,1,0
TXN009062,56.37,4,4,714,0,0,1
TXN009063,76.75,19,3,378,0,1,0
TXN009064,27.94,23,4,366,0,0,1
TXN009065,80.47,13,3,306,0,1,0
TXN009066,39.96,22,2,156,0,1,0
TXN009067,25.48,14,3,381,0,0,0
TXN009068,88.89,13,5,113,1,0,0
TXN009069,194.01,11,4,463,1,0,0
TXN009070,101.1,16,2,709,0,0,0
TXN009071,119.65,10,5,375,0,0,0
TXN009072,35.07,7,1,438,0,0,0
TXN009073,14.04,2,3,254,0,2,0
TXN009074,193.76,11,1,698,0,2,0
TXN009075,313.04,12,3,303,0,0,0
TXN009076,202.63,14,3,464,0,2,0
TXN009077,41.04,11,7,278,0,1,0
TXN009078,20.46,23,0,421,0,2,0
TXN009079,22.07,11,1,246,0,0,0
TXN009080,13.05,13,3,500,1,1,0
TXN009081,49.84,7,1,40,0,0,0
TXN009082,213.75,10,6,502,0,0,0
TXN009083,48.4,5,0,978,0,0,0
TXN009084,70.6,14,3,578,0,0,0
TXN009085,175.78,17,1,319,0,0,0
TXN009086,38.73,9,4,287,0,0,0
TXN009087,308.03,12,3,492,1,0,1
TXN009088,296.87,1,4,209,0,0,0
TXN009089,48.84,19,1,304,0,0,0
TXN009090,33.42,18,3,158,0,0,0
TXN009091,98.76,6,2,619,0,0,0
TXN009092,40.63,12,3,323,1,1,0
TXN009093,20.43,22,3,397,0,0,0
TXN009094,162.24,12,2,146,0,0,0
TXN009095,153.54,14,7,485,0,2,1
TXN009096,62.31,11,1,255,0,1,0
TXN009097,18.66,15,3,365,1,0,0
TXN009098,19.2,22,5,313,0,1,0
TXN009099,59.81,23,1,731,0,1,0
TXN009100,35.7,18,5,147,0,2,0
TXN009101,40.86,12,4,918,0,1,0
TXN009102,130.15,13,1,254,0,0,0
TXN009103,101.82,11,4,98,0,0,1
TXN009104,176.17,23,5,348,0,1,0
TXN009105,23.52,17,1,330,0,0,0
TXN009106,40.78,13,4,142,0,2,0
TXN009107,104.08,0,3,1526,0,1,0
TXN009108,79.91,14,4,692,0,0,0
TXN009109,200.84,23,3,733,0,0,0
TXN009110,78.06,14,3,709,0,0,0
TXN009111,262.67,9,4,258,1,0,0
TXN009112,86.4,1,2,1299,0,0,0
TXN009113,134.67,11,6,494,0,0,0
TXN009114,41.47,21,5,370,0,0,0
TXN009115,55.27,23,3,205,0,0,0
TXN009116,118.43,21,5,354,1,0,0
TXN009117,215.08,17,6,296,0,0,1
TXN009118,101.48,14,6,459,1,0,0
TXN009119,50.87,15,8,230,0,0,1
TXN009120,176.04,14,0,685,0,0,0
TXN009121,8.47,17,3,274,1,3,1
TXN009122,16.3,12,4,334,0,0,0
TXN009123,97.45,16,6,261,0,0,0
TXN009124,55.26,8,4,392,0,0,0
TXN009125,91.35,10,1,526,1,0,0
TXN009126,57.67,19,5,1100,0,1,0
TXN009127,88.7,20,3,279,0,0,0
TXN009128,27.32,14,2,289,1,0,0
TXN009129,88.67,2,2,343,0,0,0
TXN009130,127.14,21,2,162,1,0,0
TXN009131,154.08,17,6,81,0,3,1
TXN009132,302.33,12,5,185,0,0,0
TXN009133,67.19,15,2,111,1,0,0
TXN009134,68.91,12,1,250,0,0,0
TXN009135,14.96,13,1,314,0,1,0
TXN009136,34.75,20,2,121,0,1,0
TXN009137,46.33,9,3,306,0,3,1
TXN009138,133.32,7,1,389,0,0,0
TXN009139,32.48,0,4,543,1,0,0
TXN009140,107.44,11,4,250,0,0,0
TXN009141,54.52,8,3,190,0,0,0
TXN009142,46.97,9,3,161,1,1,0
TXN009143,67.46,0,2,325,0,0,1
TXN009144,39.15,10,2,447,0,0,0
TXN009145,37.91,11,4,346,0,0,0
TXN009146,12.82,2,5,280,0,0,0
TXN009147,44.22,15,4,1126,0,1,0
TXN009148,36.31,14,2,425,2,1,0
TXN009149,35.21,7,3,233,0,0,0
TXN009150,77.82,15,2,313,1,0,0
TXN009151,95.57,23,2,100,0,1,0
TXN009152,66.51,21,3,512,0,0,0
TXN009153,127.24,0,3,253,0,0,1
TXN009154,89.05,18,4,297,0,0,0
TXN009155,42.49,11,5,473,0,1,0
TXN009156,36.84,6,3,482,0,0,0
TXN009157,71.23,11,4,572,2,0,0
TXN009158,88.92,11,3,62,2,0,0
TXN009159,179.14,14,2,246,0,3,1
TXN009160,150.28,16,4,162,1,1,0
TXN009161,34.46,17,7,455,1,0,0
TXN009162,50.06,10,1,475,0,0,0
TXN009163,96.58,11,6,247,1,1,0
TXN009164,135.34,11,4,618,1,0,0
TXN009165,121.28,12,2,356,0,0,0
TXN009166,51.71,23,3,872,0,1,0
TXN009167,18.8,18,2,70,1,0,0
TXN009168,23.36,22,5,339,1,0,0
TXN009169,68.84,16,3,314,1,1,0
TXN009170,73.03,12,1,178,1,0,0
TXN009171,21.46,12,2,511,0,1,0
TXN009172,56.71,13,2,609,0,0,0
TXN009173,93.37,12,4,54,0,0,0
TXN009174,20.52,19,2,629,0,0,0
TXN009175,139.67,13,2,921,0,0,0
TXN009176,39.61,11,5,418,0,0,0
TXN009177,159.01,18,3,147,0,1,0
TXN009178,34.69,19,10,583,0,0,1
TXN009179,22.81,12,5,145,1,0,0
TXN009180,36.99,16,5,725,0,3,1
TXN009181,50.36,6,3,113,0,0,0
TXN009182,39.24,14,3,712,0,0,0
TXN009183,45.44,4,5,97,1,1,0
TXN009184,72.52,2,5,285,0,0,0
TXN009185,47.2,15,4,540,0,0,0
TXN009186,51.61,11,1,621,0,1,0
TXN009187,12.77,17,6,600,0,0,0
TXN009188,76.17,20,7,965,0,0,1
TXN009189,50.61,8,6,581,0,0,0
TXN009190,214.59,17,6,144,0,1,0
TXN009191,24.57,14,7,156,1,1,0
TXN009192,11.74,8,5,408,0,0,0
TXN009193,92.33,16,5,234,1,0,0
TXN009194,73.3,15,1,574,0,0,0
TXN009195,23.17,14,2,336,0,0,0
TXN009196,14.88,21,2,527,1,0,0
TXN009197,201.7,14,3,237,0,1,0
TXN009198,181.63,23,2,645,0,2,1
TXN009199,6.59,14,3,322,0,0,0
TXN009200,36.98,8,3,520,1,0,0
TXN009201,224.65,13,3,428,1,1,0
TXN009202,36.43,9,8,368,0,0,1
TXN009203,35.98,15,1,198,2,0,0
TXN009204,42.93,16,5,145,0,1,0
TXN009205,21.06,13,5,925,0,0,0
TXN009206,12.82,7,5,458,1,0,0
TXN009207,133.58,13,4,237,0,0,0
TXN009208,11.4,7,3,198,0,1,0
TXN009209,67.37,16,2,256,0,2,0
TXN009210,116.0,18,5,347,0,1,0
TXN009211,15.9,22,4,574,0,0,0
TXN009212,24.89,8,3,95,0,2,0
TXN009213,153.12,14,3,117,0,0,0
TXN009214,85.88,14,3,259,0,0,0
TXN009215,32.31,21,3,331,0,1,0
TXN009216,151.7,15,4,369,1,0,0
TXN009217,152.25,8,5,766,1,1,0
TXN009218,68.63,13,5,260,0,0,0
TXN009219,25.4,16,5,38,0,1,0
TXN009220,38.42,17,7,301,0,0,0
TXN009221,69.65,19,2,696,1,0,0
TXN009222,46.51,9,2,489,0,0,0
TXN009223,121.28,21,5,186,0,0,0
TXN009224,14.88,6,1,42,1,1,0
TXN009225,15.33,23,2,642,0,0,0
TXN009226,63.67,19,3,781,0,1,1
TXN009227,35.95,16,1,110,1,0,0
TXN009228,32.04,17,3,452,0,1,0
TXN009229,12.15,6,1,577,1,0,1
TXN009230,55.51,4,2,34,0,0,0
TXN009231,52.2,7,3,526,0,0,0
TXN009232,95.15,7,2,515,0,0,0
TXN009233,57.89,14,1,758,0,1,0
TXN009234,48.78,9,2,253,1,0,0
TXN009235,148.48,19,1,146,0,0,0
TXN009236,17.89,13,3,513,0,0,0
TXN009237,86.14,16,3,613,1,2,0
TXN009238,13.19,16,3,276,0,0,0
TXN009239,26.77,11,1,548,0,0,0
TXN009240,19.48,10,5,465,1,0,0
TXN009241,106.13,11,3,659,0,0,0
TXN009242,51.65,18,6,196,1,1,0
TXN009243,53.98,15,4,393,0,0,0
TXN009244,21.31,10,2,454,1,0,0
TXN009245,42.32,18,6,336,0,0,0
TXN009246,28.53,5,3,504,0,0,0
TXN009247,75.64,16,2,600,0,0,0
TXN009248,23.51,13,1,715,0,0,0
TXN009249,169.07,17,1,323,1,1,0
TXN009250,13.14,21,2,389,0,0,0
TXN009251,27.51,17,1,243,1,1,0
TXN009252,227.15,13,3,310,1,0,0
TXN009253,37.72,8,1,1411,2,2,0
TXN009254,17.86,18,4,166,0,0,0
TXN009255,65.77,13,1,680,2,0,0
TXN009256,36.45,6,4,365,0,0,0
TXN009257,26.83,17,4,291,0,0,0
TXN009258,21.51,11,6,307,1,1,0
TXN009259,574.28,5,2,37,1,0,0
TXN009260,44.09,20,3,303,0,0,0
TXN009261,10.63,13,4,156,1,1,0
TXN009262,194.35,10,2,209,0,1,0
TXN009263,91.78,17,3,518,1,2,0
TXN009264,28.46,20,3,437,0,0,0
TXN009265,24.7,0,2,627,0,0,1
TXN009266,96.78,16,4,383,0,1,0
TXN009267,44.26,18,4,439,0,0,0
TXN009268,10.62,9,4,387,0,0,0
TXN009269,249.42,13,3,310,0,1,0
TXN009270,37.75,7,3,710,1,1,0
TXN009271,194.66,17,2,700,0,0,0
TXN009272,161.85,19,2,632,0,1,0
TXN009273,23.32,8,5,327,0,2,0
TXN009274,131.4,18,2,337,1,3,1
TXN009275,31.38,18,1,616,0,2,0
TXN009276,11.17,11,2,560,2,0,0
TXN009277,38.06,16,0,135,0,0,0
TXN009278,76.55,0,3,810,0,0,0
TXN009279,36.84,21,4,463,1,0,0
TXN009280,42.06,14,7,212,2,0,1
TXN009281,144.32,15,2,249,0,0,0
TXN009282,59.77,16,4,668,0,1,0
TXN009283,26.66,14,3,501,0,0,0
TXN009284,99.16,19,5,911,0,0,0
TXN009285,64.59,15,5,900,0,0,0
TXN009286,6.4,20,3,809,0,0,0
TXN009287,78.58,15,2,369,0,0,0
TXN009288,76.18,9,1,657,0,1,0
TXN009289,55.54,20,3,1220,0,0,0
TXN009290,116.51,16,2,270,1,2,0
TXN009291,30.83,16,5,453,1,0,0
TXN009292,72.68,23,7,125,1,0,0
TXN009293,14.41,6,1,491,0,1,0
TXN009294,77.17,12,5,36,0,0,0
TXN009295,287.18,10,6,72,0,2,0
TXN009296,23.44,15,3,880,0,0,0
TXN009297,28.62,18,3,112,0,0,0
TXN009298,29.86,22,4,583,0,1,0
TXN009299,60.98,13,3,403,0,0,0
TXN009300,22.12,18,6,349,1,0,0
TXN009301,78.11,20,4,338,1,2,0
TXN009302,112.15,16,2,262,1,0,0
TXN009303,85.99,10,2,458,0,1,0
TXN009304,12.14,15,3,232,0,0,0
TXN009305,127.22,22,7,233,0,1,0
TXN009306,121.12,23,3,335,0,0,1
TXN009307,110.57,16,3,190,0,0,0
TXN009308,74.96,20,6,31,0,1,0
TXN009309,65.84,9,3,583,2,1,0
TXN009310,131.31,10,5,775,0,0,0
TXN009311,280.06,21,5,514,1,1,0
TXN009312,24.29,8,4,121,0,2,0
TXN009313,136.51,9,8,14,3,0,1
TXN009314,50.74,12,7,194,0,1,0
TXN009315,48.9,15,5,358,0,0,0
TXN009316,14.79,15,3,68,0,0,0
TXN009317,42.86,11,1,636,2,0,0
TXN009318,23.39,21,5,127,2,0,1
TXN009319,36.81,20,5,564,0,0,0
TXN009320,21.47,12,0,204,2,0,0
TXN009321,37.28,12,2,311,1,2,0
TXN009322,38.66,17,3,461,0,0,0
TXN009323,59.28,16,2,208,0,0,0
TXN009324,13.84,12,4,367,0,1,0
TXN009325,15.98,12,5,921,1,1,0
TXN009326,74.26,11,4,294,0,0,0
TXN009327,27.72,10,2,307,0,1,1
TXN009328,136.09,13,4,293,0,0,0
TXN009329,66.12,16,8,393,1,0,1
TXN009330,91.45,17,1,512,0,1,0
TXN009331,181.11,18,1,634,0,0,0
TXN009332,41.96,12,2,499,0,0,0
TXN009333,33.5,18,5,243,2,1,0
TXN009334,114.54,0,3,302,0,0,0
TXN009335,84.19,13,4,193,0,1,0
TXN009336,46.56,18,3,173,1,0,0
TXN009337,178.17,15,6,98,0,2,0
TXN009338,45.59,13,1,257,0,1,0
TXN009339,56.14,16,5,264,1,1,0
TXN009340,55.59,20,3,393,0,1,0
TXN009341,24.67,14,2,495,0,0,1
TXN009342,58.32,18,6,394,0,0,0
TXN009343,178.98,22,6,226,1,1,0
TXN009344,79.7,17,2,687,3,0,1
TXN009345,56.06,14,5,30,1,3,1
TXN009346,47.58,3,3,220,1,0,0
TXN009347,72.33,12,0,594,0,1,0
TXN009348,103.27,14,4,207,0,0,0
TXN009349,91.64,18,2,237,2,1,0
TXN009350,41.18,13,1,88,0,1,0
TXN009351,71.96,22,3,736,0,0,0
TXN009352,82.1,10,4,308,0,0,0
TXN009353,23.19,17,3,353,0,0,0
TXN009354,62.99,12,4,360,0,1,0
TXN009355,8.7,13,4,267,0,1,0
TXN009356,82.28,18,1,512,0,0,0
TXN009357,95.71,11,1,470,0,0,0
TXN009358,103.07,7,2,366,0,0,0
TXN009359,39.03,14,3,152,2,1,0
TXN009360,71.0,14,3,135,0,0,0
TXN009361,183.16,18,4,445,1,1,0
TXN009362,181.58,22,5,124,0,0,0
TXN009363,53.26,5,2,353,0,1,0
TXN009364,61.46,15,2,290,0,0,0
TXN009365,140.37,16,6,375,0,0,0
TXN009366,15.25,23,1,187,0,0,0
TXN009367,41.49,21,4,753,1,2,0
TXN009368,169.9,17,2,1068,0,0,0
TXN009369,125.08,14,5,130,0,0,0
TXN009370,74.73,9,3,107,0,0,0
TXN009371,15.18,12,3,100,0,1,0
TXN009372,52.33,15,4,122,0,0,0
TXN009373,33.07,17,4,111,0,0,0
TXN009374,72.34,15,1,754,0,0,0
TXN009375,27.44,17,5,254,0,0,0
TXN009376,22.83,12,2,91,0,0,0
TXN009377,9.44,17,3,157,0,0,0
TXN009378,154.24,8,2,550,0,1,0
TXN009379,38.87,9,3,295,0,0,0
TXN009380,62.4,9,1,371,0,1,0
TXN009381,54.49,20,3,361,0,0,0
TXN009382,22.04,7,0,63,0,1,0
TXN009383,18.72,18,2,182,0,0,0
TXN009384,23.23,10,1,242,0,2,0
TXN009385,29.53,13,4,127,0,0,0
TXN009386,74.56,20,3,760,0,0,0
TXN009387,27.76,15,6,239,1,0,0
TXN009388,240.93,9,4,145,0,1,0
TXN009389,130.72,10,3,1127,0,1,0
TXN009390,108.54,21,0,263,0,0,1
TXN009391,49.32,12,3,113,0,0,0
TXN009392,197.78,15,3,27,1,0,0
TXN009393,45.36,13,2,478,0,2,0
TXN009394,53.17,12,2,293,0,2,0
TXN009395,63.08,10,6,690,0,0,1
TXN009396,99.14,16,1,346,1,1,0
TXN009397,93.82,17,2,1174,0,1,0
TXN009398,36.46,10,5,426,0,1,0
TXN009399,34.71,18,4,409,1,0,1
TXN009400,94.06,19,4,73,0,2,0
TXN009401,100.28,21,5,197,0,1,0
TXN009402,39.08,9,5,1148,0,1,0
TXN009403,14.17,11,5,852,0,0,0
TXN009404,45.78,19,6,584,2,2,0
TXN009405,92.76,9,1,390,1,0,0
TXN009406,253.31,0,0,194,0,1,0
TXN009407,19.72,19,2,568,0,1,0
TXN009408,37.99,11,4,97,0,1,0
TXN009409,39.21,12,1,84,1,0,0
TXN009410,172.85,13,2,766,0,1,0
TXN009411,53.0,19,3,137,0,0,0
TXN009412,25.25,11,3,454,0,0,1
TXN009413,87.79,20,5,500,0,0,0
TXN009414,38.71,15,4,978,1,0,0
TXN009415,19.28,14,2,345,1,0,0
TXN009416,25.56,11,4,296,0,0,0
TXN009417,238.4,10,4,191,0,0,0
TXN009418,75.68,15,3,701,1,0,0
TXN009419,59.84,13,4,189,0,0,0
TXN009420,44.15,20,4,808,0,0,0
TXN009421,69.99,13,1,374,1,0,0
TXN009422,69.28,14,4,525,0,1,0
TXN009423,69.99,12,4,67,0,0,0
TXN009424,60.2,18,3,378,0,0,0
TXN009425,114.26,12,4,1435,1,0,0
TXN009426,55.68,10,4,450,2,1,0
TXN009427,23.78,19,6,149,1,0,0
TXN009428,32.44,15,2,1193,0,1,0
TXN009429,10.15,15,4,135,0,1,0
TXN009430,305.76,15,3,554,1,0,0
TXN009431,113.67,17,4,191,0,0,0
TXN009432,26.96,11,2,256,1,0,0
TXN009433,42.97,3,2,443,2,1,0
TXN009434,31.77,18,2,594,0,0,1
TXN009435,202.59,8,3,346,1,2,0
TXN009436,16.33,17,6,341,0,0,0
TXN009437,60.18,7,3,458,0,0,0
TXN009438,49.79,12,2,178,0,1,0
TXN009439,110.26,6,2,351,0,1,0
TXN009440,49.98,14,6,149,0,1,0
TXN009441,12.25,16,4,759,0,0,0
TXN009442,44.1,9,0,1043,0,0,0
TXN009443,23.89,12,5,308,0,0,0
TXN009444,58.42,21,3,526,0,0,0
TXN009445,184.76,13,4,334,1,0,0
TXN009446,12.45,18,5,158,1,0,0
TXN009447,27.66,21,0,442,0,0,0
TXN009448,34.13,22,5,597,1,0,0
TXN009449,39.47,20,2,208,1,0,0
TXN009450,102.42,11,2,743,0,0,0
TXN009451,47.11,22,4,173,0,0,0
TXN009452,77.74,18,0,544,0,0,0
TXN009453,32.08,19,4,520,1,0,0
TXN009454,66.38,1,2,603,0,0,1
TXN009455,105.76,21,1,112,0,1,0
TXN009456,29.3,18,3,100,0,0,0
TXN009457,106.08,18,6,244,0,0,0
TXN009458,57.08,7,5,989,1,0,0
TXN009459,132.77,10,4,38,0,1,0
TXN009460,46.01,22,2,576,0,0,1
TXN009461,75.49,13,3,670,0,0,0
TXN009462,52.75,12,3,688,0,0,0
TXN009463,50.31,19,4,178,0,1,0
TXN009464,68.04,7,2,31,0,1,0
TXN009465,86.17,12,6,1101,0,1,0
TXN009466,18.88,12,2,145,0,0,0
TXN009467,184.67,11,4,656,0,0,0
TXN009468,11.24,11,3,408,0,0,0
TXN009469,30.51,9,5,740,0,0,0
TXN009470,50.39,9,2,354,0,0,0
TXN009471,77.52,16,5,384,0,1,0
TXN009472,208.46,21,3,225,1,1,0
TXN009473,11.25,14,4,437,0,1,0
TXN009474,35.46,11,5,254,0,1,0
TXN009475,8.95,9,0,142,1,0,0
TXN009476,56.09,19,0,170,1,0,0
TXN009477,68.78,22,7,559,0,1,0
TXN009478,211.07,11,4,369,0,0,0
TXN009479,60.49,11,1,678,1,1,0
TXN009480,132.61,15,4,136,0,1,0
TXN009481,89.68,18,5,602,1,0,0
TXN009482,37.71,13,5,175,0,0,0
TXN009483,16.48,15,3,894,0,0,0
TXN009484,68.98,17,2,310,0,0,0
TXN009485,15.36,22,4,116,0,0,0
TXN009486,164.17,9,6,224,0,0,0
TXN009487,47.57,23,2,189,0,1,0
TXN009488,150.79,12,5,798,0,2,0
TXN009489,36.3,17,3,398,0,0,0
TXN009490,68.62,14,1,609,1,0,0
TXN009491,65.23,13,4,556,0,1,0
TXN009492,52.55,16,1,1053,1,0,0
TXN009493,37.8,12,3,466,1,0,0
TXN009494,76.22,8,2,299,3,0,1
TXN009495,24.85,13,0,162,1,0,0
TXN009496,19.53,14,5,162,0,1,0
TXN009497,157.02,9,2,95,0,1,0
TXN009498,101.3,21,2,114,0,1,0
TXN009499,57.74,10,6,211,0,1,0
TXN009500,224.84,12,4,159,0,0,0
TXN009501,43.48,8,0,643,0,2,0
TXN009502,168.06,14,2,132,0,0,0
TXN009503,63.39,11,2,370,0,0,0
TXN009504,22.85,13,1,232,0,0,0
TXN009505,262.65,10,2,538,0,0,0
TXN009506,126.74,5,11,196,0,0,1
TXN009507,49.26,18,2,269,1,0,0
TXN009508,101.3,16,5,96,0,1,0
TXN009509,38.74,11,3,312,1,2,0
TXN009510,110.47,4,5,430,0,0,1
TXN009511,7.15,19,3,196,0,0,0
TXN009512,22.95,9,4,426,0,1,0
TXN009513,125.51,21,5,122,0,0,0
TXN009514,44.16,13,5,268,1,2,0
TXN009515,65.13,11,1,420,0,0,0
TXN009516,17.38,17,4,232,0,0,0
TXN009517,262.61,20,7,654,0,0,0
TXN009518,150.2,12,3,358,2,0,0
TXN009519,46.04,12,3,276,0,0,0
TXN009520,38.71,12,3,474,0,0,0
TXN009521,131.0,21,1,704,0,0,0
TXN009522,294.45,16,1,169,0,0,0
TXN009523,122.82,10,10,438,0,0,1
TXN009524,345.86,9,1,427,0,0,0
TXN009525,24.93,10,4,469,0,0,0
TXN009526,27.21,10,3,296,0,0,0
TXN009527,19.87,10,3,793,1,0,0
TXN009528,79.48,16,1,271,0,0,0
TXN009529,63.39,8,2,327,0,0,0
TXN009530,47.98,12,2,663,0,1,0
TXN009531,108.62,15,6,155,1,0,0
TXN009532,155.63,11,3,727,0,1,0
TXN009533,14.93,6,9,930,1,1,1
TXN009534,32.87,7,4,145,2,1,0
TXN009535,109.63,8,1,12,0,1,0
TXN009536,36.69,19,3,450,1,1,0
TXN009537,27.7,16,4,571,0,1,0
TXN009538,129.77,6,3,425,0,2,0
TXN009539,18.25,12,4,807,1,0,1
TXN009540,42.25,10,3,602,0,0,0
TXN009541,72.19,15,3,486,0,0,0
TXN009542,33.52,14,3,211,1,0,0
TXN009543,106.24,13,3,215,1,1,0
TXN009544,33.66,11,5,535,1,1,0
TXN009545,180.79,8,4,1764,0,1,0
TXN009546,49.06,17,4,470,0,1,0
TXN009547,96.6,20,4,108,0,1,0
TXN009548,102.94,21,2,507,0,0,0
TXN009549,32.03,6,2,493,0,0,0
TXN009550,9.53,17,1,673,0,0,0
TXN009551,74.19,17,3,263,0,0,0
TXN009552,58.06,21,7,26,0,1,1
TXN009553,87.57,10,1,298,1,0,0
TXN009554,45.04,17,5,548,0,0,0
TXN009555,37.87,5,0,265,0,0,0
TXN009556,301.03,15,1,593,1,1,0
TXN009557,15.62,11,1,596,2,1,0
TXN009558,101.89,18,5,657,0,2,0
TXN009559,33.5,19,7,188,0,0,0
TXN009560,41.04,12,4,174,2,1,0
TXN009561,41.7,14,3,712,0,0,0
TXN009562,27.58,8,2,196,0,1,0
TXN009563,88.72,12,3,166,0,1,0
TXN009564,178.05,11,2,312,0,0,0
TXN009565,81.41,9,2,374,0,1,0
TXN009566,59.61,20,2,243,0,0,0
TXN009567,23.61,8,2,309,1,0,0
TXN009568,84.72,15,1,94,0,0,0
TXN009569,341.35,20,3,93,0,0,0
TXN009570,39.5,20,3,569,0,0,0
TXN009571,39.66,18,8,197,0,0,1
TXN009572,33.89,9,5,567,0,0,0
TXN009573,36.02,18,3,465,0,1,0
TXN009574,5.29,10,8,12,1,0,1
TXN009575,77.04,21,6,684,0,3,1
TXN009576,26.61,17,6,493,0,1,0
TXN009577,13.89,18,1,381,0,0,0
TXN009578,103.57,7,3,657,1,0,0
TXN009579,21.76,15,3,222,1,0,0
TXN009580,40.94,19,3,340,1,0,0
TXN009581,189.9,19,2,28,0,0,0
TXN009582,16.48,2,5,595,0,0,1
TXN009583,14.84,21,2,62,1,1,0
TXN009584,68.64,4,5,201,0,0,0
TXN009585,145.05,15,3,371,0,0,0
TXN009586,14.32,16,2,1073,1,0,0
TXN009587,77.21,7,6,190,0,1,0
TXN009588,89.47,4,5,398,1,1,0
TXN009589,9.49,18,1,523,0,0,0
TXN009590,107.63,12,1,697,0,0,1
TXN009591,115.02,7,4,610,1,0,0
TXN009592,41.89,18,0,521,1,1,0
TXN009593,158.3,19,3,118,1,0,0
TXN009594,143.45,15,1,353,0,1,1
TXN009595,59.6,9,2,194,0,0,1
TXN009596,37.2,1,3,352,1,1,0
TXN009597,23.88,17,6,188,0,0,0
TXN009598,52.88,14,4,175,0,2,0
TXN009599,88.61,16,1,569,0,0,0
TXN009600,41.45,18,3,255,0,2,0
TXN009601,8.43,12,3,251,0,1,0
TXN009602,160.52,8,6,77,0,0,0
TXN009603,64.18,21,0,693,0,0,0
TXN009604,39.54,14,3,703,0,1,0
TXN009605,113.14,15,1,46,0,1,0
TXN009606,199.53,21,3,865,0,1,0
TXN009607,5.04,21,2,119,0,1,0
TXN009608,78.97,14,6,819,0,0,0
TXN009609,16.24,11,3,528,0,1,0
TXN009610,83.45,23,3,357,0,0,1
TXN009611,60.87,16,4,178,0,0,0
TXN009612,93.73,12,6,727,0,0,0
TXN009613,35.72,14,1,544,0,0,0
TXN009614,11.11,12,3,460,0,0,0
TXN009615,37.23,20,1,590,0,0,0
TXN009616,77.16,13,3,259,0,0,0
TXN009617,129.42,19,5,535,0,1,0
TXN009618,20.16,19,4,367,0,1,0
TXN009619,130.71,19,0,202,0,0,0
TXN009620,31.48,17,1,188,2,1,0
TXN009621,74.3,19,5,625,0,1,0
TXN009622,35.4,12,1,172,0,0,0
TXN009623,63.74,8,3,100,0,0,0
TXN009624,116.52,19,4,318,0,0,1
TXN009625,19.24,13,1,1375,0,2,0
TXN009626,30.63,8,2,481,2,0,0
TXN009627,63.89,8,4,193,0,0,0
TXN009628,420.46,9,5,413,0,0,0
TXN009629,26.21,17,2,894,0,0,0
TXN009630,309.24,17,4,480,0,0,0
TXN009631,299.99,9,1,641,0,0,0
TXN009632,50.26,19,2,552,0,1,0
TXN009633,42.38,10,3,390,0,1,0
TXN009634,30.32,18,3,501,0,1,0
TXN009635,51.52,13,1,492,0,0,0
